brand,main_category,name,price
CU,아이스크림,나뚜루)바닐라미니컵,"5,900"
CU,아이스크림,라벨리)이정도는약과지컵,"2,900"
CU,아이스크림,제스)오뚜기순후추콘,"2,500"
CU,아이스크림,유니)벤앤초코퍼지파인트,"16,900"
CU,아이스크림,매일)상하딸기파인트,"14,900"
CU,아이스크림,매일)상하밀크파인트,"14,900"
CU,아이스크림,서주)400바초코,400
CU,아이스크림,빙그레)뽕따소다맛,"1,800"
CU,아이스크림,카피티)바닐라빈1L,"13,900"
CU,아이스크림,롯데)색고드름,"3,000"
CU,아이스크림,라라스윗)초콜릿파인트,"11,900"
CU,아이스크림,해태)탱크보이,"1,800"
CU,아이스크림,해태)폴라포포도,"2,200"
CU,아이스크림,서주)버터바,"1,800"
CU,아이스크림,나뚜루)딸기초콜릿바,"5,900"
CU,아이스크림,제스)킷캣아이스바,"3,500"
CU,아이스크림,제스)오레오아이스바,"3,500"
CU,아이스크림,나뚜루)말랑이밀크케이크,"29,500"
CU,아이스크림,해태)호두마루바,"1,500"
CU,아이스크림,빙그레)캔디바,"1,500"
CU,아이스크림,하겐)쿠키앤크림미니컵,"6,900"
CU,아이스크림,유니)벤앤청키몽키파인,"16,900"
CU,아이스크림,유니)벤앤쿠키도우파인,"16,900"
CU,아이스크림,유니)벤앤쿠키도우미니컵,"5,700"
CU,아이스크림,롯데)일품팥빙수,"3,000"
CU,아이스크림,해태)바밤바골드,"1,500"
CU,아이스크림,해태)누가바,"1,500"
CU,아이스크림,롯데)찰떡하트딸기,"2,200"
CU,아이스크림,빙그레)투게더미니어처,"3,500"
CU,아이스크림,하겐)프랄린크림파인트,"17,900"
CU,아이스크림,빙그레)부드러운빵또아,"2,500"
CU,아이스크림,빙그레)떡붕어싸만코,"2,500"
CU,아이스크림,빙그레)엑설런트,"11,000"
CU,아이스크림,빙그레)투게더홈,"9,800"
CU,아이스크림,하겐)쿠키앤크림바,"6,900"
CU,아이스크림,하겐)마카다미아미니컵,"6,900"
CU,아이스크림,롯데)거꾸로수박바,"1,500"
CU,아이스크림,빙그레)그라시아쿠앤크홈,"9,800"
CU,아이스크림,빙그레)끌레도르쿠키크림,"2,500"
CU,아이스크림,하겐)쿠키앤크림파인트,"17,900"
CU,아이스크림,하겐)바닐라미니컵,"6,900"
CU,아이스크림,하겐)딸기미니컵,"6,900"
CU,아이스크림,하겐)초코미니컵,"6,900"
CU,아이스크림,하겐)그린티미니컵,"6,900"
CU,아이스크림,롯데)빵빠레바닐라,"2,500"
CU,아이스크림,하겐)초콜렛아몬드바,"6,900"
CU,아이스크림,하겐)스트로베리크림바,"6,900"
CU,아이스크림,하겐)바닐라카라멜바,"6,900"
CU,아이스크림,하겐)마카다미아브리틀바,"6,900"
CU,아이스크림,하겐)그린티아몬드바,"6,900"
CU,아이스크림,하겐)망고소르베파인트,"11,300"
CU,아이스크림,하겐)바닐라파인트,"17,900"
CU,아이스크림,하겐)마카다미아파인트,"17,900"
CU,아이스크림,하겐)그린티파인트,"17,900"
CU,아이스크림,하겐)초콜릿파인트,"17,900"
CU,아이스크림,하겐)딸기파인트,"17,900"
CU,아이스크림,롯데)월드콘,"2,500"
CU,아이스크림,롯데)스크류바,"1,500"
CU,아이스크림,빙그레)더위사냥액티브,"2,200"
CU,아이스크림,롯데)더블비얀코,"2,500"
CU,아이스크림,롯데)설레임밀크쉐이크,"2,500"
CU,아이스크림,빙그레)쿠앤크바,"1,500"
CU,아이스크림,동학)빅구슬복숭아키위,"2,000"
CU,아이스크림,롯데)구구크러스터홈,"7,700"
CU,아이스크림,롯데)빵빠레초코,"2,500"
CU,아이스크림,롯데)찰떡아이스,"2,200"
CU,아이스크림,롯데푸드)돼지바,"1,500"
CU,아이스크림,롯데)옥동자바,"1,500"
CU,아이스크림,롯데)와샤베트,"2,200"
CU,아이스크림,해태)쌍쌍바,"1,500"
CU,아이스크림,빙그레)비비빅,"1,500"
CU,아이스크림,롯데)수박바,"1,500"
CU,아이스크림,롯데)구구콘,"2,500"
CU,아이스크림,롯데)죠스바,"1,500"
CU,아이스크림,롯데)빠삐코,"1,800"
CU,아이스크림,빙그레)메로나,"1,500"
CU,아이스크림,해태)부라보콘바닐라,"2,500"
CU,아이스크림,롯데)본가찰옥수수,"2,200"
CU,아이스크림,나뚜루)초콜릿파인트,"15,900"
CU,아이스크림,나뚜루)딸기파인트,"15,900"
CU,아이스크림,나뚜루)녹차파인트,"15,900"
CU,아이스크림,나뚜루)초코미니컵,"5,900"
CU,아이스크림,나뚜루)바닐라아몬드바,"5,900"
CU,아이스크림,나뚜루)딸기미니컵,"5,900"
CU,아이스크림,나뚜루)녹차바,"5,900"
CU,아이스크림,나뚜루)녹차미니컵,"5,900"
CU,식품,PBICK)닭가슴살득템알리오,"2,500"
CU,식품,마노)땅콩버터스틱크리미,"1,500"
CU,식품,마노)땅콩버터스틱크런치,"1,500"
CU,식품,씨엔)떠먹는홍시2입(팩),"3,000"
CU,식품,아나)한입달달단감120g,"2,100"
CU,식품,이삭)미트피자베이크,"3,200"
CU,식품,H&B)엔비1입세척사과,"3,300"
CU,식품,휴게소)경주한우국밥,"6,300"
CU,식품,PBICK)특란득템10입,"3,600"
CU,식품,고래사)불오징어바65g,"2,900"
CU,식품,PBICK)스틱닭다리득템매콤,"2,200"
CU,식품,리뉴)한손한끼밤라떼40g,"3,900"
CU,식품,이삭)새우치즈고로케,"4,300"
CU,식품,행복)황제란훈제반숙2입,"2,800"
CU,식품,칠갑)쌀떡국떡1인분180g,"2,000"
CU,식품,CJ)맵찔이실비김치400g,"9,900"
CU,식품,오뚜기)순후추란2입,"2,500"
CU,식품,마린)캔디치즈플레인24g,"3,500"
CU,식품,하림)맥시칸양념치킨순살,"9,900"
CU,식품,코이)차슈돈코츠라멘,"5,500"
CU,식품,동원)쫄깃한과메기,"13,900"
CU,식품,SNJ)스윗콘100g,"2,000"
CU,식품,가농)단백이짭짤한맛,"1,500"
CU,식품,가농)단백이오리지널,"1,500"
CU,식품,칠갑)우동소스1인분330g,"1,500"
CU,식품,만인애)깐양파4입,"3,800"
CU,식품,만인애)깐마늘200g,"3,700"
CU,식품,CJ)햇반현미누룽지용기,"2,400"
CU,식품,CJ)햇반파로누룽지용기,"2,400"
CU,식품,머거본)꿀꽈배기믹스정과,"2,900"
CU,식품,롯데)롯데햄프랑크90g,"3,200"
CU,식품,풀무원)생칼국수320g,"2,900"
CU,식품,하인즈)치킨치즈파니니,"4,500"
CU,식품,오뚜기)진라면스틱순한맛,"3,600"
CU,식품,오뚜기)진라면스틱매운맛,"3,600"
CU,식품,치즈)멜론망고과일치즈,"6,900"
CU,식품,하림)더미식순살찜닭,"8,900"
CU,식품,하림)더미식순살닭갈비,"8,900"
CU,식품,고래사)국탕용어묵1인분,"4,500"
CU,식품,팜스)간편손질대파(반단),"4,300"
CU,식품,팜스)간편통무,"2,900"
CU,식품,에쓰)트러플스트링치즈5입,"8,500"
CU,식품,에쓰)트러플스트링치즈,"1,700"
CU,식품,해성)타이벡감귤1.5kgN,"9,900"
CU,식품,해성)달콤한대봉4입(팩)N,"4,400"
CU,식품,팔도)남자라면대컵,"1,800"
CU,식품,경진)꾸이맨바삭칩70g,"4,800"
CU,식품,쟌슨빌)치즈소시지롤빵,"3,900"
CU,식품,팔도반찬)멸치고추다짐,"2,500"
CU,식품,팔도반찬)고들빼기낙지,"2,500"
CU,식품,미정당)직화짜장면컵,"4,300"
CU,식품,매일)후레쉬모짜렐라100g,"6,400"
CU,식품,삼양)삼양1963,"1,900"
CU,식품,오뚜기)장칼제비2인,"9,900"
CU,식품,CJ)비비고말차붕어빵,"10,900"
CU,식품,풀무원)생만두새우청경채,"10,000"
CU,식품,풀무원)생만두고기배추,"10,000"
CU,식품,오뚜기)의정부부대찌개500,"8,500"
CU,식품,대상)볶음김치투어세트5입,"9,900"
CU,식품,미성)허쉬말차핫초코원컵,"2,200"
CU,식품,하림)양푼김치찌개컵102g,"1,700"
CU,식품,씨엔)아삭한단감3입,"4,900"
CU,식품,씨엔)맛있는연시2입,"2,600"
CU,식품,훼밀리)마롱글라세60g,"3,900"
CU,식품,아로마)청수당말차라떼8T,"8,000"
CU,식품,한양)훈제족발슬라이스,"8,500"
CU,식품,쟌슨빌)육즙소시지롤빵,"3,900"
CU,식품,쟈뎅)말차크림바닐라10T,"13,900"
CU,식품,쟈뎅)말차오리지널10T,"13,900"
CU,식품,끼리)양송이크림수프,"3,500"
CU,식품,끼리)단호박크림수프,"3,500"
CU,식품,현대)황토숯불오징어120g,"11,900"
CU,식품,한일)들깨멸치칼제비컵,"4,500"
CU,식품,한일)고추장칼제비컵,"4,500"
CU,식품,PBICK)크랩득템새우142g,"2,200"
CU,식품,농심)농심라면큰사발,"1,800"
CU,식품,치즈)제르미스모크치즈,"4,500"
CU,식품,농심)보노콘스프3입,"4,400"
CU,식품,설성목장)한우부대찌개면,"5,500"
CU,식품,설성목장)한우곰탕면,"5,500"
CU,식품,씨엔)사과랑배랑2입,"7,900"
CU,식품,PBICK)닭꼬치득템오븐구이,"2,500"
CU,식품,코이)돈코츠어묵탕컵,"4,900"
CU,식품,H&B)블랙사파이어180g,"3,900"
CU,식품,코이)오코노미야끼빵,"2,900"
CU,식품,PBICK)직화순살닭다리득템,"2,900"
CU,식품,머거본)츄러스믹스넛,"2,900"
CU,식품,머거본)카라멜땅콩믹스넛,"2,900"
CU,식품,엠탑)서울우유맛원컵,"1,800"
CU,식품,한일)중앙해장우동,"3,800"
CU,식품,오뚜기)얼큰짬뽕2인,"9,900"
CU,식품,오뚜기)유니짜장2인,"9,900"
CU,식품,농심)생생납작떡볶이면,"2,700"
CU,식품,동서)맥심화이트믹스180T,"38,800"
CU,식품,오뚜기)옛날잡채,"1,950"
CU,식품,PBICK)통목살꼬치득템매콤,"3,500"
CU,식품,매드포)갈릭비프부리또,"3,900"
CU,식품,PBICK)피자득템치즈앤크림,"1,900"
CU,식품,삼립)들깨계란칼국수2인,"8,000"
CU,식품,삼립)하이면장칼국수2인,"8,000"
CU,식품,오뚜기)정통직화유니짜장,"4,800"
CU,식품,CJ)가쓰오&얼큰우동4인,"11,900"
CU,식품,T1)불고기볶음면,"4,500"
CU,식품,PBICK)컵국시래기해장국,"1,500"
CU,식품,PBICK)컵국파송송계란국,"1,500"
CU,식품,PBICK)투닭투닭득템,"9,900"
CU,식품,휴게소)한돈동파육덮밥,"6,400"
CU,식품,매드포)갈릭크림함박덮밥,"5,900"
CU,식품,매드포)폭찹스테이크덮밥,"5,900"
CU,식품,자이언트)더블치즈떡볶이,"3,700"
CU,식품,정화)말랑굿찡어다리45g,"5,900"
CU,식품,정화)맥반석굿찡어45g,"5,900"
CU,식품,한일)정통샤브버섯칼국수,"3,900"
CU,식품,한일)정통육개장국수,"3,900"
CU,식품,한일)정통잔치국수,"3,900"
CU,식품,한일)나드리매운우동,"3,900"
CU,식품,오뚜기)분식집어묵라면컵,"2,000"
CU,식품,PBICK)찐만두득템청양6입,"1,900"
CU,식품,CJ)햇반흑미밥210g*3입,"7,900"
CU,식품,CJ)햇반잡곡밥210g*3입,"7,900"
CU,식품,CJ)햇반발아현미밥210g*3,"7,900"
CU,식품,동경)치즈데미함바그덮밥,"5,900"
CU,식품,PBICK)컵국고사리육개장,"1,500"
CU,식품,PBICK)컵국미소된장국,"1,500"
CU,식품,보배반점)중화빵짬뽕맛,"3,000"
CU,식품,맛폴리)라구치즈부리또,"3,900"
CU,식품,키다리)소고기쌀국수,"2,600"
CU,식품,매드포)갈릭비프고로케,"4,500"
CU,식품,CJ)습컵떡볶이,"3,900"
CU,식품,CJ)컵반습김치덮밥,"5,400"
CU,식품,휴게소)죽전한돈뼈해장국,"5,900"
CU,식품,오뚜기)임연수구이70g,"7,500"
CU,식품,짱구)트러플짜장우동,"4,900"
CU,식품,한울)바로먹는옥고감130g,"2,500"
CU,식품,씨엔)대추방토300g팩,"5,900"
CU,식품,풍림)야채치즈계란구이125,"2,500"
CU,식품,한양)숏다리mix매운맛35g,"4,200"
CU,식품,한양)숏다리mix35g,"4,200"
CU,식품,CJ)실비파김치500g,"17,900"
CU,식품,CJ)저당참깨드레싱245g,"5,500"
CU,식품,풀무원)꼬마유부초밥145g,"4,000"
CU,식품,오뚜기)마일드참치135g,"3,900"
CU,식품,오뚜기)더핫열라면컵,"1,800"
CU,식품,오뚜기)살코기참치135g,"3,900"
CU,식품,농심)신툼바만능소스285g,"6,000"
CU,식품,CJ)맥스봉꼬치바청양70g,"1,900"
CU,식품,CJ)맥스봉직화꼬치바70g,"1,900"
CU,식품,오뚜기)순후추찐만두180g,"4,900"
CU,식품,델몬트)조각파인애플400g,"6,200"
CU,식품,미트)마늘안창살구이350g,"16,900"
CU,식품,짱구)옥수수크림우동,"4,900"
CU,식품,PBICK)컵국차돌양지미역국,"1,500"
CU,식품,한촌)사골육개장&밥,"5,900"
CU,식품,PBICK)불닭먹태구이득템,"9,900"
CU,식품,CJ)삼호사각어묵200g*2,"4,700"
CU,식품,풀무원)곤약떡볶이떡300g,"4,500"
CU,식품,풀무원)비빔두부강된장,"3,900"
CU,식품,풀무원)비빔두부고추장,"3,900"
CU,식품,하동관)고기곰탕&밥,"6,300"
CU,식품,신세계)콩나물해장국450g,"7,900"
CU,식품,빵빵이)포장마차어묵국수,"5,500"
CU,식품,신세계)소고기미역국480g,"7,900"
CU,식품,피자알볼로)고르곤졸라,"4,200"
CU,식품,미트)우삼겹구이350g,"9,900"
CU,식품,머거본)쇠고기육포30g,"4,500"
CU,식품,머거본)블랙페퍼육포40g,"4,000"
CU,식품,만인애)감자1입,"1,300"
CU,식품,풀무원)스파게티면130g,"2,500"
CU,식품,풀무원)까르보나라소스145,"3,500"
CU,식품,풀무원)뽀모도로소스170g,"3,500"
CU,식품,오뚜기)더핫열라면,"1,500"
CU,식품,팔도한끼)우거지감자탕&밥,"5,900"
CU,식품,아딸)짜장통계란떡볶이컵,"4,300"
CU,식품,고래사)랍스터어묵100g,"3,900"
CU,식품,PBICK)매콤크림반반떡볶이,"4,200"
CU,식품,하인즈)햄치즈파니니,"4,500"
CU,식품,하인즈)맥앤치즈파니니,"4,500"
CU,식품,씨21)피티드그린올리브480,"11,500"
CU,식품,치즈)에쉬레가염버터100g,"9,500"
CU,식품,오뚜기)참깨찐만두180g,"4,900"
CU,식품,팜스)후무사자두3입,"3,500"
CU,식품,아나)스위트허니듀멜론,"2,400"
CU,식품,반찬단지)한끼낙지젓,"2,000"
CU,식품,반찬단지)한끼오징어젓,"2,000"
CU,식품,반찬단지)한끼씨앗젓,"2,000"
CU,식품,풀무원)요리육수전골1kg,"4,500"
CU,식품,푸르샨)불맛직화오돌뼈,"7,900"
CU,식품,리뉴)한손한끼딸기490g,"22,000"
CU,식품,리뉴)한손한끼곡물490g,"22,000"
CU,식품,칠갑)생만두피310g,"3,000"
CU,식품,풀무원)요리육수사골1kg,"4,500"
CU,식품,우동당)붓카케냉우동컵,"4,300"
CU,식품,삼양)탱글갈릭오일파스타,"2,500"
CU,식품,사조)육식맨커리부어스트,"2,800"
CU,식품,마이노멀)저당쫀득떡볶이,"3,500"
CU,식품,웰팜)냉동에다마메150g,"3,400"
CU,식품,바다원)남해작은멸치100g,"6,500"
CU,식품,펄세스)디카프스테비아20T,"10,900"
CU,식품,펄세스)마일드스테비아20T,"8,900"
CU,식품,델몬트)허니듀멜론400g,"6,500"
CU,식품,애플하우스)밀떡볶이컵,"3,800"
CU,식품,만인애)둥근호박1입,"1,900"
CU,식품,오뚜기)불오징어볶음면,"1,500"
CU,식품,오뚜기)버팔로봉200g,"7,900"
CU,식품,CJ)맥스봉풍미후랑크65g,"2,400"
CU,식품,풀무원)청포묵300g,"2,500"
CU,식품,해성)거봉500g(팩),"9,900"
CU,식품,씨엔)물복딱복2입,"5,100"
CU,식품,고래사)더블치즈베이컨바,"3,400"
CU,식품,PBICK)쿠스쿠스샐러드,"2,500"
CU,식품,3990)레몬오징어다리35g,"3,990"
CU,식품,목우촌)닭가슴살육포페퍼,"3,900"
CU,식품,롯데)의성마늘쫑프랑크,"2,600"
CU,식품,사조)불닭마요참치100g,"3,900"
CU,식품,사조)불닭참치100g,"3,900"
CU,식품,오)고단백컵누들매콤로제,"1,800"
CU,식품,오)고단백컵누들마라샹궈,"1,800"
CU,식품,어니)뽀로로간장떡볶이,"3,200"
CU,식품,어니)뽀로로카레떡볶이,"3,200"
CU,식품,매일)알라크림치즈150g,"5,900"
CU,식품,PBICK)닭백숙득템통닭다리,"3,500"
CU,식품,PBICK)닭백숙득템닭가슴살,"1,900"
CU,식품,산리오)장조림버터비빔밥,"5,500"
CU,식품,3990)매콤유자전갱이25g,"3,990"
CU,식품,피자알볼로)마르게리타,"4,200"
CU,식품,피자알볼로)비프불고기,"4,200"
CU,식품,악어떡볶이)쌀떡볶이컵,"3,800"
CU,식품,만인애)미니단호박1입,"1,900"
CU,식품,서울)휘핑크림200ml,"3,900"
CU,식품,풀무원)해초미역면150g,"4,800"
CU,식품,오뚜기)컵밥진짬뽕밥,"4,800"
CU,식품,오뚜기)불오징어볶음면컵,"1,900"
CU,식품,CJ)햇반210g*6입,"7,500"
CU,식품,샘표)질러클래식육포30g,"4,200"
CU,식품,우양)끼리로제리조또,"7,500"
CU,식품,우양)끼리투움바파스타,"7,500"
CU,식품,오뚜기)참치김치볶음밥230,"4,500"
CU,식품,동원)양반흑미밥130g*6입,"7,900"
CU,식품,동원)양반현미밥130g*6입,"7,900"
CU,식품,동원)양반찰진밥130g*6입,"7,200"
CU,식품,PBICK)미트볼꼬치득템갈비,"1,900"
CU,식품,PBICK)통목살꼬치득템갈비,"3,500"
CU,식품,폭스)mbti_T매콤견과,"3,200"
CU,식품,해성)샤인머스켓500g(팩),"11,700"
CU,식품,팔도한끼)닭다리삼계탕,"5,900"
CU,식품,만인애)포기로메인(봉),"1,900"
CU,식품,폭스)mbti_F달콤견과,"3,200"
CU,식품,MDS)까르보김치볶음밥,"3,900"
CU,식품,동서)가염버터팩10g*20입,"12,900"
CU,식품,하림)맛닭가슴살엽떡,"4,700"
CU,식품,CJ)비비고로제컵떡볶이,"3,900"
CU,식품,CJ)하루낫또2입,"3,900"
CU,식품,마이노멀)저당전주비빔밥,"6,000"
CU,식품,990)하루견과그린,990
CU,식품,팜스)샤인머스캣200g컵,"6,000"
CU,식품,산리오)경양식함바그덮밥,"5,900"
CU,식품,베어스)망곰이치즈피자,"4,300"
CU,식품,H&B)자몽2입(팩)(남아공),"4,900"
CU,식품,리뉴)한손한끼피스타490g,"22,000"
CU,식품,리뉴)한손한끼초코490g,"22,000"
CU,식품,PBICK)순대득템떡볶이맛,"2,900"
CU,식품,칠갑)냉면육수300g,"1,800"
CU,식품,CJ)비비고순살임연수구이,"7,400"
CU,식품,한일)나드리쫄면,"3,900"
CU,식품,한성)파슬리후랑크65g,"2,300"
CU,식품,한촌)스지도가니탕&밥,"6,300"
CU,식품,한촌)서울식설렁탕&밥,"5,900"
CU,식품,하림)더미식오징어교자,"6,000"
CU,식품,훼밀리)스리라차칠리소스,"9,000"
CU,식품,오늘의닭개장라면152g,"2,800"
CU,식품,오늘의닭곰탕라면154g,"2,800"
CU,식품,하림)찹쌀밥140g,"2,000"
CU,식품,더미식)오징어초빔면컵,"2,400"
CU,식품,씨엔)황도랑백도랑400g,"6,700"
CU,식품,훼밀리)국떡불구슬컵볶이,"3,500"
CU,식품,훼밀리)국떡구슬컵볶이,"3,500"
CU,식품,PBICK)원양산오징어득템,"7,500"
CU,식품,베어스)망곰산더미육포,"7,900"
CU,식품,리뉴)신한손한끼딸기40g,"3,900"
CU,식품,웰)한끼치즈흰자계란구이,"2,500"
CU,식품,베어스)망곰매콤먹태,"5,900"
CU,식품,베어스)망곰체다치즈먹태,"5,900"
CU,식품,베어스)망곰갈릭버터먹태,"5,900"
CU,식품,풀무원)동치미육수1kg,"5,500"
CU,식품,풀무원)찰도토리묵300g,"2,500"
CU,식품,베어스)망곰김치말이국수,"3,900"
CU,식품,오뚜기)WOW새우진짬뽕소컵,"1,900"
CU,식품,마이노멀)저당곤약비빔면,"4,900"
CU,식품,제니코)본가드마블잭스틱,"1,800"
CU,식품,제니코)본가드체다스틱,"1,800"
CU,식품,가가와)카이젠냉우동컵,"4,900"
CU,식품,산리오)시나모롤초계국수,"5,500"
CU,식품,해성)부드러운복숭아4입,"7,900"
CU,식품,돌)반송이바나나(필리핀),"3,400"
CU,식품,고래사)크랩말이90g,"3,500"
CU,식품,리뉴)신한손피스타치오40g,"3,900"
CU,식품,리뉴)신한손한끼초코40g,"3,900"
CU,식품,리뉴)신한손스위트콘40g,"3,900"
CU,식품,리뉴)신한손쁘띠말차40g,"3,900"
CU,식품,리뉴)신한손한끼곡물40g,"3,900"
CU,식품,리뉴)신한손한끼고구마40g,"3,900"
CU,식품,이가)얼큰짬뽕,"3,900"
CU,식품,참맛)차돌된장찌개밀키트,"9,900"
CU,식품,참맛)송탄부대찌개밀키트,"9,900"
CU,식품,사천왕)매콤탄탄면(소컵),"1,900"
CU,식품,사천왕)마라탕면(소컵),"1,900"
CU,식품,CJ)황태듬뿍해장국460g,"9,900"
CU,식품,3990)매콤맥반석오징어,"3,990"
CU,식품,대상)청정원스파게티면250,"2,500"
CU,식품,대상)저당홍초레몬라임500,"8,900"
CU,식품,대상)저당홍초레드애플500,"8,900"
CU,식품,오뚜기)레드칠리미트볼,"6,500"
CU,식품,오뚜기)WOW고기열라면소컵,"1,900"
CU,식품,오뚜기)육즙가득떡갈비,"6,500"
CU,식품,CJ)비비고순살삼치구이,"7,400"
CU,식품,제스프리)그린키위(컵),"3,100"
CU,식품,하림)맥시칸핫크리스피,"9,900"
CU,식품,하림)맥시칸크리스피순살,"9,900"
CU,식품,해성)고당도수박7kg,"31,000"
CU,식품,해성)상큼한자두450g,"5,700"
CU,식품,해성)천도복숭아400g,"4,500"
CU,식품,더미식)오징어초빔면139g,"1,700"
CU,식품,티젠)콤부차매실10T,"7,500"
CU,식품,이삭)햄치즈베이크,"3,200"
CU,식품,3990)갈릭올리브명태20g,"3,990"
CU,식품,팔도한끼)스팸치즈부대&면,"5,900"
CU,식품,담터)콤부차딸기10T,"8,000"
CU,식품,담터)콤부차포도10T,"8,000"
CU,식품,3990)맥반석오징어27g,"3,990"
CU,식품,풀무원)사골양지설렁탕,"9,900"
CU,식품,풀무원)나주식수육곰탕,"9,900"
CU,식품,삼양)까르보불닭납작당면,"3,800"
CU,식품,오뚜기)육수링멸치디포리,"7,900"
CU,식품,신세계)황태해장국450g,"7,900"
CU,식품,신세계)순두부찌개450g,"7,900"
CU,식품,하림)더미식닭다리삼계탕,"10,000"
CU,식품,푸디버디)간장비빔면컵86g,"2,400"
CU,식품,PBICK)오지치즈그라탕,"5,900"
CU,식품,이삭)피자부리또,"3,500"
CU,식품,성호)국내산건오징어40g,"9,900"
CU,식품,이삭)불고기치즈고로케,"4,200"
CU,식품,장충동)냉채편육,"8,500"
CU,식품,한일)정통냉우동,"3,900"
CU,식품,한일)정통동치미막국수,"3,900"
CU,식품,한일)정통메밀소바,"3,900"
CU,식품,오뚜기)순후추라볶이,"4,500"
CU,식품,아딸)뉴통계란떡볶이컵,"4,300"
CU,식품,라황샹 중경식 마라탕면,"2,200"
CU,식품,하이랜드)우삼겹돌돌말이,"15,900"
CU,식품,PBICK)통닭다리득템훈제,"3,500"
CU,식품,PBICK)통닭다리득템매콤,"3,500"
CU,식품,GAP)수박6kg,"33,000"
CU,식품,GAP)대추방울토마토500g,"5,600"
CU,식품,GAP)부사1kg,"12,500"
CU,식품,GAP)배2kg,"14,000"
CU,식품,GAP)배1입,"5,200"
CU,식품,GAP)송이토마토750g,"13,800"
CU,식품,GAP)흑토마토450g,"5,200"
CU,식품,GAP)완숙토마토3kg,"22,800"
CU,식품,GAP)완숙토마토1kg,"7,600"
CU,식품,GAP)참외1.5kg,"11,600"
CU,식품,하림)맥시칸양념치킨볶음,"2,400"
CU,식품,네슬레)스벅스무스10T,"5,900"
CU,식품,네슬레)스벅브라이트10T,"5,900"
CU,식품,목우촌)닭가슴살생생육포,"3,900"
CU,식품,유기농)청상추100g,"2,000"
CU,식품,유기농)적상추100g,"2,000"
CU,식품,무농약)부추150g,"2,000"
CU,식품,무농약)유러피안샐러드1입,"2,000"
CU,식품,무농약)애호박1입,"2,000"
CU,식품,무농약)오이1입,"2,000"
CU,식품,유기농)모둠쌈130g,"2,700"
CU,식품,유기농)추부깻잎20장,"2,000"
CU,식품,빙그레)통모짜체다스트링,"1,600"
CU,식품,오뚜기)분식집김라면컵,"2,000"
CU,식품,진라면약간매운맛,"1,000"
CU,식품,CJ)비비고김치왕교자315g,"7,800"
CU,식품,CJ)비비고고기왕교자315g,"7,800"
CU,식품,풀무원)특등급국산콩물,"8,000"
CU,식품,CJ)비비고순살고등어구이,"7,400"
CU,식품,CJ)비비고순살가자미구이,"7,400"
CU,식품,구르메)일드프랑까망베르,"13,000"
CU,식품,짱구)맹구의매운비빔라면,"1,800"
CU,식품,더본)치즈고추장바베큐,"8,900"
CU,식품,더본)불곱창순대볶음,"7,900"
CU,식품,하림)용가리까르보볶음면,"2,200"
CU,식품,동원)무말랭이오징어젓,"5,900"
CU,식품,동원)무말랭이낙지젓,"5,900"
CU,식품,코주부)소고기육포튀김50G,"7,900"
CU,식품,행복)동의반숙란4입,"3,800"
CU,식품,만인애)백오이2입,"1,700"
CU,식품,만인애)애호박1입,"1,300"
CU,식품,CJ)햇반컵반나주곰탕,"5,900"
CU,식품,동원)양반흑미밥130g,"2,000"
CU,식품,동원)양반찰진밥130g,"1,700"
CU,식품,사조)쟌슨빌클래식200g,"6,900"
CU,식품,샘표)질러라이트육포30G,"5,400"
CU,식품,해성)달콤성주참외2kg(특),"14,500"
CU,식품,해성)성주참외1kg(박스),"7,900"
CU,식품,짱구)흰둥이흰국물라면,"1,800"
CU,식품,팔도)비빔면제로슈거,"1,400"
CU,식품,팔도한끼)안동찜닭덮밥,"5,900"
CU,식품,HB)망고(마하차녹)2입,"8,500"
CU,식품,H&B)체리(미국)300g,"10,900"
CU,식품,H&B)체리(미국)150g,"5,900"
CU,식품,으뜸)생오이피클100g,800
CU,식품,으뜸)생양파피클100g,800
CU,식품,CJ)햇반컵반장터국밥,"5,900"
CU,식품,풀무원)블랙김스낵75g,"3,000"
CU,식품,풀무원)블랙김스낵와사비,"3,000"
CU,식품,풀무원)블랜김샌드현미20g,"3,200"
CU,식품,풀무원)블랜김샌드아몬드,"3,200"
CU,식품,진주햄)천하매콤후랑크70g,"2,400"
CU,식품,농심)누들핏마라탄탄,"1,800"
CU,식품,CJ)맛밤60G*4번들,"14,500"
CU,식품,금미옥)불떡볶이컵,"3,700"
CU,식품,동서)프레지덩무염버터200,"9,900"
CU,식품,동서)프레지덩가염버터200,"9,900"
CU,식품,아나)사과랑땅콩버터125g,"3,500"
CU,식품,애플하우스)순대쫄면볶음,"4,900"
CU,식품,푸르샨)불맛직화불막창,"9,900"
CU,식품,이가)얼음골동치미막국수,"3,900"
CU,식품,MDS)고구마&단호박샐러드,"4,200"
CU,식품,한양)스키니오징어40g,"5,900"
CU,식품,한양)숏바디버터불고기40g,"5,900"
CU,식품,CJ)실비김치800g,"15,900"
CU,식품,머거본)믹스파티프렌즈800,"9,900"
CU,식품,오뚜기)생쫄면2인,"8,000"
CU,식품,동서)프레지덩마이딥브리,"9,500"
CU,식품,동서)프레지덩마이딥에멘,"9,500"
CU,식품,웰팜)아망추망고컵150g,"3,400"
CU,식품,웰팜)아체추체리컵150g,"3,400"
CU,식품,뚠뚠)치폴레마요볶음면,"4,900"
CU,식품,고려)호주산홍두깨육포30g,"4,500"
CU,식품,MDS)매콤&로제반반떡볶이,"4,200"
